,date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S18C_S,S12A_T,S12C_T,S12D_T,S12B_T,S333_T,S334_H,NESRS1,NESRS2,NP205_rain,NP205_stage,P33_rain,P33_stage,NP205_PET,P33_PET,G620_water_level,SWEVER4_stage,TSH_stage,NP62_stage
98,1/22/2021,209.9,96.82,531.07,265.03,506.76,442.83,126.27,199,385,464,1020,4.17,0,0,184.39,265.89,145.5,0,176,9.38,10.16,10.26,10.05,8.19,8.08,8.02,7.95,0,6.932,0,7.348,3.14,3.14,5.82,2.69,2.78,4.05
99,1/23/2021,154.12,151.58,530.1,265.57,500.91,441.78,126.94,0,396,463,1020,0,0,0,196.21,278.22,143.68,0,146,8.71,10.18,10.26,10.1,8.28,8.02,7.98,7.91,0,6.925,0,7.34,2.93,2.93,5.81,2.69,2.77,4.04
100,1/24/2021,150.65,163.93,530.38,265.69,485.89,442.22,127.52,0,399,457,1010,52.48,0,0,208.21,283.43,141.85,0,154,8.65,10.18,10.26,10.11,7.95,7.98,7.95,7.87,0,6.911,0,7.33,2.65,2.65,5.8,2.69,2.76,4.02
101,1/25/2021,150.73,150.97,522.33,264.9,486.58,438.39,127.91,0,396,445,995,34.72,73.94,0,214.12,285.88,140.02,0,154,8.65,10.17,10.24,10.11,8.4,7.95,7.92,7.83,0,6.897,0,7.323,2.86,2.86,5.8,2.68,2.76,4.01
102,1/26/2021,150.81,150.98,507.4,244.02,505.75,439.42,128.21,0,392,431,973,110.48,140.72,0,213.53,285.2,138.2,0,169,8.65,10.15,10.22,10.11,8.18,7.94,7.89,7.8,0.01,6.881,0,7.315,3.66,3.66,5.78,2.67,2.75,3.99
103,1/27/2021,150.77,181.29,524.21,257.69,488.18,441.7,128.13,0,384,416,945,214.31,209.78,0,212.61,285.15,136.37,0.17,168,8.65,10.13,10.18,10.09,8.28,7.95,7.87,7.78,0,6.86,0.01,7.303,3.21,3.21,5.78,2.65,2.74,3.98
104,1/28/2021,150.79,159.44,524.65,257.9,437.67,441.71,128.87,0,380,410,911,440.8,473.25,0,98.8,139.01,137.78,0,145,8.63,10.11,10.13,10.07,7.95,7.98,7.86,7.77,0,6.838,0,7.291,3.33,3.33,5.78,2.63,2.73,3.97
105,1/29/2021,150.96,150.83,531.82,265.91,412.16,442.87,130.04,0,226,404,880,673.52,421.69,0,0,0,139.47,0,141,8.58,10.08,10.09,10.05,8.39,8.06,7.84,7.75,0,6.813,0,7.271,3.79,3.79,5.76,2.6,2.71,3.95
106,1/30/2021,150.97,150.78,535.28,267.54,411.51,442.43,130.19,0,78,398,846,890.61,569.56,0,0,0,138.78,0,143,8.52,10.06,10.04,8.98,8.18,8.13,7.84,7.77,0,6.792,0,7.258,3.18,3.18,5.75,2.59,2.7,3.93
107,1/31/2021,150.88,173.98,531.64,266.22,411.75,442,130.18,0,79,393,834,894.86,509.23,0,0,0,138.09,0,140,8.49,10.03,10.02,8.92,8.27,8.17,7.84,7.79,0,6.774,0,7.246,2.39,2.39,5.75,2.58,2.69,3.92
108,2/1/2021,150.8,185.36,534.43,267.98,357.67,417.28,151.86,0,33,392,830,914.26,489.05,0,0,0,137.41,74.41,128,8.53,10.02,10.01,9.03,7.98,8.23,7.86,7.83,0.03,6.76,0.1,7.242,3.33,3.33,5.74,2.57,2.68,3.91
109,2/2/2021,150.87,179.28,442.5,265.81,352.1,437.02,205.36,0,0,397,841,374.73,762.56,0,0,0,136.72,128.07,117,8.51,10.02,10.02,8.91,8.37,8.2,7.86,7.84,0,6.758,0,7.227,3.89,3.89,5.72,2.55,2.66,3.9
110,2/3/2021,150.86,174.59,399.08,266.56,322.68,414.94,190.93,0,0,387,810,0,1241.29,0,0,0,133.05,133.51,126,8.51,9.98,9.97,8.89,8.18,8.23,7.86,7.85,0,6.736,0.02,7.208,4.07,4.07,5.71,2.54,2.65,3.88
111,2/4/2021,150.97,150.91,274.35,184.78,275.19,442.54,205.11,0,0,376,787,0,1225.55,0,0,0,131.04,133.52,151,8.48,9.94,9.93,8.87,8.27,8.25,7.87,7.86,0,6.714,0,7.197,2.93,2.93,5.7,2.53,2.64,3.86
112,2/5/2021,151.03,151.98,0,0,361.1,568.03,341.02,0,0,372,777,36.44,1043.02,0,0,0,131.32,131.76,142,8.43,9.92,9.92,8.86,8.2,8.24,7.88,7.87,0,6.692,0.01,7.188,3.21,3.21,5.69,2.52,2.63,3.84
113,2/6/2021,151.27,160.02,0,0,354.94,567.36,337.84,0,0,377,783,420.48,594.5,0,0,0,131.6,171.66,140,8.42,9.93,9.92,8.85,8.37,8.2,7.89,7.88,0,6.67,0.15,7.19,2.11,2.11,5.68,2.53,2.64,3.83
114,2/7/2021,189.7,224.64,0,0,352.29,566.18,336.42,0,0,373,772,461.14,587.22,0,0,0,131.88,265.2,116,8.42,9.9,9.9,8.85,8.17,8.23,7.91,7.9,0,6.648,0,7.194,2.3,2.3,5.68,2.54,2.66,3.82
115,2/8/2021,150.99,224.61,0,0,351.98,548.79,334.72,0,0,384,793,209,523.53,0,0,0,132.16,265.13,191,8.44,9.93,9.93,8.85,8.29,8.23,7.95,7.94,0,6.626,0.81,7.231,2.88,2.88,5.68,2.54,2.65,3.81
116,2/9/2021,151.03,224.79,0,0,352.61,568.15,336.9,0,0,388,794,198.9,535.66,0,0,0,132.44,266.2,188,8.46,9.93,9.93,8.84,8.26,8.2,7.96,7.95,0,6.604,0,7.228,3.46,3.46,5.68,2.54,2.64,3.8
117,2/10/2021,151.01,224.76,0,0,352.84,559.89,336.11,0,0,381,770,466.61,558.28,0,0,0,132.72,266.89,172,8.47,9.9,9.89,8.84,8.37,8.21,7.95,7.94,0,6.582,0,7.213,3.59,3.59,5.67,2.53,2.64,3.8
118,2/11/2021,150.94,224.71,0,0,350.4,554.76,335.74,0,0,363,725,799.96,578.71,0,0,0,133,267.17,195,8.45,9.84,9.82,8.82,8.16,8.28,7.94,7.93,0,6.56,0,7.201,3.1,3.1,5.66,2.53,2.63,3.79
119,2/12/2021,150.89,225.1,0,0,352.74,558.25,336.49,0,0,350,693,803.19,711.24,0,0,0,133.28,265.59,155,8.39,9.79,9.77,8.8,8.27,8.32,7.94,7.95,0,6.543,0,7.19,3.14,3.14,5.65,2.53,2.63,3.77
120,2/13/2021,150.85,224.98,0,0,354.05,542.9,333.49,0,0,341,671,787.59,711.41,0,0,0,133.56,265.69,164,8.39,9.75,9.73,8.78,8.27,8.35,7.94,7.97,0.06,6.525,0,7.18,3.35,3.35,5.64,2.53,2.62,3.76
121,2/14/2021,150.75,224.86,0,0,349.36,464.57,277.68,0,0,334,654,777.46,701.66,0,0,0,133.84,265.68,151,8.38,9.72,9.7,8.77,8.36,8.36,7.95,7.99,0,6.504,0,7.169,3.79,3.79,5.64,2.52,2.62,3.75
122,2/15/2021,117.09,187.06,0,0,351.96,515.84,294.45,0,0,328,638,768.67,693.59,0,0,0,134.12,261.84,161,8.37,9.69,9.67,8.75,8.15,8.36,7.96,7.99,0,6.484,0,7.157,3.78,3.78,5.62,2.52,2.61,3.74
123,2/16/2021,169.35,184.06,0.36,0,352.89,566.98,339.76,0,0,328,637,721.13,692.2,0,0,0,134.4,258.61,183,8.43,9.68,9.66,8.74,8.27,8.37,7.96,8.02,0.07,6.455,0,7.146,2.07,2.07,5.62,2.56,2.64,3.72
124,2/17/2021,206.66,225,175.19,118.51,335.8,539.08,333.94,0,0,334,646,643.02,682.04,0,0,0,133.63,253.84,246,8.44,9.69,9.67,8.74,8.27,8.35,7.98,8.04,0,6.44,0.14,7.155,3.7,3.7,5.62,2.62,2.71,3.73
125,2/18/2021,157.31,225.14,239.07,185.39,354.81,525.93,334.13,0,0,329,632,863.83,485.46,0,0,0,129.24,263.55,208,8.49,9.67,9.65,8.73,8.35,8.36,7.98,8.04,0,6.411,0,7.146,3.42,3.42,5.6,2.62,2.7,3.73
126,2/19/2021,151.38,225.21,182.62,136.25,341.76,569.69,340.56,0,0,326,629,721.68,631.81,0,0,0,124.39,263.15,190,8.44,9.66,9.64,8.72,8.15,8.37,7.98,8.04,0,6.385,0,7.138,3.78,3.78,5.59,2.61,2.69,3.73
127,2/20/2021,151.3,225.16,132.78,132.78,355.01,569.21,340.96,0,0,325,628,719.89,628.76,0,0,0,119.31,266.55,163,8.35,9.66,9.64,8.49,8.26,8.36,7.98,8.04,0,6.355,0,7.124,3.74,3.74,5.58,2.59,2.69,3.72
128,2/21/2021,151.13,225.05,132.57,132.57,353,569.34,341.19,0,0,321,620,607.46,593.21,0,0,0,113.97,265.58,127,8.33,9.65,9.63,8.71,8.27,8.3,7.97,8.03,0,6.332,0,7.109,3.38,3.38,5.58,2.58,2.68,3.7
129,2/22/2021,151.03,208.89,111.69,111.69,319.13,538.51,316.61,0,0,310,600,680.51,657.91,0,0,0,113.42,302.41,178,8.36,9.61,9.59,8.71,8.35,8.33,7.97,8.02,0,6.311,0,7.098,3.44,3.44,5.56,2.57,2.67,3.69
130,2/23/2021,151.18,187.24,242.96,166.65,281.86,568.58,342.07,0,0,303,591,701.64,675.22,0,0,0,114.66,266.65,201,8.32,9.59,9.57,8.66,8.15,8.35,7.96,8.03,0.1,6.3,0.01,7.095,3.03,3.03,5.56,2.57,2.68,3.67
131,2/24/2021,181.19,212.78,215.24,83.05,314.62,561.95,340.79,0,0,298,580,696.89,675.03,0,0,0,113.55,202.65,171,8.32,9.57,9.55,8.5,8.27,8.35,7.96,8.03,0,6.291,1.23,7.111,3.5,3.5,5.55,2.58,2.68,3.66
132,2/25/2021,224.83,225.05,232.15,99.86,354.69,560.78,340.71,0,0,292,572,690.55,687.61,0,0,0,112.44,266.97,148,8.39,9.55,9.54,8.5,8.36,8.36,7.97,8.03,0,6.273,0,7.103,4.28,4.28,5.54,2.58,2.68,3.66
133,2/26/2021,189.76,224.77,134.3,0,354.97,566.93,341.55,0,0,285,558,681.68,678.99,0,0,0,111.33,265.06,208,8.31,9.53,9.51,8.49,8.33,8.35,7.96,8.03,0,6.256,0,7.083,4.28,4.28,5.52,2.58,2.67,3.64
134,2/27/2021,151.03,224.94,134.41,0,354.91,567.2,341.52,0,0,278,542,673.48,669.8,0,0,0,110.22,266.81,224,8.29,9.5,9.48,8.49,8.15,8.33,7.95,8.03,0,6.236,0,7.071,4.22,4.22,5.52,2.57,2.66,3.62
135,2/28/2021,150.98,224.84,100.5,0,352.1,567.34,341.96,0,0,270,527,666.13,661.37,0,0,0,109.11,266.8,201,8.28,9.47,9.45,8.48,8.28,8.32,7.95,8.02,0,6.22,0,7.057,3.91,3.91,5.5,2.57,2.65,3.61
136,3/1/2021,151.02,200.39,1.33,0,352.8,563.46,342.38,0,0,87,519,711.67,668.78,0,0,0,104.08,264.92,191,8.27,9.09,9.43,8.46,8.37,8.33,7.94,8.02,0,6.202,0,7.044,4.11,4.11,5.48,2.56,2.64,3.6
137,3/2/2021,151.19,182.64,0,0,352.39,559.61,341.91,0,0,0,511,746.94,669.36,0,0,0,97.3,265.13,181,8.26,8.64,9.42,8.35,8.34,8.34,7.93,8.02,0,6.182,0,7.033,4.19,4.19,5.48,2.56,2.63,3.58
138,3/3/2021,116.57,135.03,117,59.21,351.33,402.85,313.16,0,0,0,497,755.64,696.21,0,0,0,93.03,327.17,176,8.36,8.54,9.39,8.29,8.16,8.38,7.93,8.02,0,6.159,0,7.019,3.31,3.31,5.46,2.54,2.62,3.53
139,3/4/2021,76.52,76.58,160.32,76.97,353.19,248.33,295.88,0,0,0,489,666.43,697.11,0,0,0,88.75,399.98,180,8.26,8.49,9.37,8.25,8.29,8.36,7.92,8.02,0,6.126,0,7.001,3.44,3.44,5.44,2.52,2.61,3.52
140,3/5/2021,76.54,76.56,0,0,355.28,248.72,301.67,0,0,0,482,657.47,692.5,0,0,0,84.48,397.7,178,8.23,8.46,9.35,8.23,8.37,8.35,7.91,8.01,0,6.093,0,6.987,4.41,4.41,5.44,2.51,2.6,3.5
141,3/6/2021,76.5,76.54,0,0,355.09,249.76,304.83,0,0,0,492,529.21,663.5,0,0,0,80.21,399.83,179,8.25,8.46,9.37,8.21,8.3,8.36,7.9,8.01,0.69,6.098,0.26,6.982,2.5,2.5,5.42,2.5,2.59,3.49
142,3/7/2021,76.5,76.51,0,0,352.18,249.42,307.72,0,0,0,535,414.22,678.96,0,0,0,75.94,399.89,174,8.29,8.47,9.46,8.24,8.27,8.36,7.96,8.06,0,6.187,0.01,6.996,4.65,4.65,5.44,2.48,2.58,3.49
143,3/8/2021,39.94,76.5,0,0,352.11,249.56,310.73,0,0,0,520,454.32,690.97,0,0,0,52.55,398.72,137,8.26,8.44,9.43,8.21,8.27,8.33,7.95,8.04,0,6.161,0,6.98,3.21,3.21,5.42,2.46,2.56,3.48
144,3/9/2021,0,72.98,0,0,354.9,248.83,312.62,0,0,0,505,491.57,695.05,0,0,0,0,397.04,137,8.25,8.42,9.4,8.2,8.27,8.32,7.94,8.03,0,6.131,0,6.967,3.7,3.7,5.4,2.45,2.55,3.46
145,3/10/2021,0,76.55,0,0,342.94,249.63,285.39,0,0,0,492,507.74,691.5,0,0,0,0,398.53,148,8.23,8.4,9.37,8.19,8.28,8.32,7.92,8.02,0.02,6.1,0.02,6.958,3.01,3.01,5.4,2.43,2.54,3.45
146,3/11/2021,0,76.49,0,0,277.01,252.82,253.74,0,0,0,483,533.76,673.99,0,0,0,0,398.45,121,8.23,8.4,9.36,8.19,8.27,8.33,7.92,8.02,0.01,6.081,0.01,6.951,3.91,3.91,5.38,2.41,2.53,3.43
147,3/12/2021,0,76.61,0,0,273.41,250.87,254.83,0,0,0,470,592.32,668.28,0,0,0,0,400.17,104,8.22,8.38,9.33,8.18,8.29,8.34,7.91,8.02,0,6.053,0,6.94,4.34,4.34,5.37,2.39,2.51,3.42
148,3/13/2021,0,76.75,0,0,229.48,251.01,256.17,0,0,0,454,634.44,668.19,0,0,0,0,400,100,8.2,8.37,9.3,8.18,8.29,8.35,7.91,8.01,0,6.022,0,6.928,4.47,4.47,5.36,2.37,2.5,3.41
149,3/14/2021,0,73.24,0,0,166.77,251.02,256.98,0,0,0,441,625.17,661.23,0,0,0,0,399.27,179,8.19,8.36,9.28,8.17,8.27,8.34,7.9,8.01,0,5.995,0,6.918,4.43,4.43,5.34,2.36,2.49,3.39
150,3/15/2021,0,0,0,0,137.72,250.98,257.91,0,0,0,426,658.75,652.99,0,0,0,0,394.05,197,8.18,8.35,9.25,8.16,8.28,8.33,7.89,8.01,0,5.963,0,6.908,4.28,4.28,5.34,2.35,2.47,3.38
151,3/16/2021,0,0.46,0,0,145.06,250.69,258.96,0,0,0,412,655.89,644.79,0,0,0,0,399.27,161,8.16,8.35,9.21,8.16,8.27,8.33,7.88,8.01,0,5.922,0,6.896,4.37,4.37,5.32,2.334166667,2.46,3.36
152,3/17/2021,37.89,0,0,0,89.53,250.19,259.86,0,0,0,397,671.53,646.51,0,0,0,0,400.12,155,8.14,8.33,9.18,8.15,8.27,8.34,7.88,8,0,5.869,0,6.883,4.41,4.41,5.3,2.318333333,2.44,3.34
153,3/18/2021,76.76,0,0,0,62.97,251.25,261.02,0,0,0,383,662.58,637.98,0,0,0,0,399.1,118,8.13,8.33,9.14,8.14,8.23,8.34,7.87,8,0,5.815,0,6.871,4.39,4.39,5.3,2.3025,2.43,3.33
154,3/19/2021,76.75,0,0,0,0,173.47,180.47,0,0,0,371,697.67,679.16,0,0,0,0,398.35,58.7,8.12,8.32,9.11,8.14,8.26,8.35,7.86,8,0.06,5.775,0.03,6.863,3.21,3.21,5.28,2.286666667,2.41,3.3
155,3/20/2021,76.77,0,0,0,0,186.6,187.79,0,0,0,355,701.07,708.73,0,0,0,0,400.14,55.64,8.1,8.31,9.07,8.13,8.27,8.36,7.86,8,0,5.723,0,6.848,3.61,3.61,5.28,2.270833333,2.4,3.28
156,3/21/2021,76.74,0,0,0,0,157.1,173.09,0,0,0,345,688.66,718.69,0,0,0,0,399.24,52.58,8.08,8.3,9.03,8.12,8.26,8.36,7.85,7.99,0,5.657,0,6.836,3.76,3.76,5.26,2.255,2.38,3.26
157,3/22/2021,76.69,0,0,0,0,66.36,69.61,0,0,0,336,668.27,728.51,0,0,0,0,396.36,49.52,8.06,8.29,9,8.11,8.25,8.35,7.84,7.99,0,5.583,0,6.823,3.68,3.68,5.25,2.239166667,2.36,3.24
158,3/23/2021,76.63,0,0,0,0,93.47,69.34,0,0,0,339,424.88,689.85,0,0,0,0,398.42,46.46,8.05,8.28,9.02,8.1,8.26,8.32,7.84,7.99,0,5.524,0,6.814,4.67,4.67,5.24,2.223333333,2.35,3.22
159,3/24/2021,76.57,0,0,0,0,88.75,70.55,0,0,0,351,101.59,607.81,0,0,0,0,400.11,43.4,8.03,8.28,9.06,8.1,8.28,8.23,7.83,7.99,0,5.468,0,6.803,4.67,4.67,5.23,2.2075,2.33,3.21
160,3/25/2021,76.51,0,0,0,0,68.51,72.69,0,0,0,349,127.74,625.23,0,0,0,0,400.1,41.1,8.02,8.28,9.06,8.1,8.28,8.18,7.83,7.96,0,5.41,0,6.795,4.54,4.54,5.22,2.191666667,2.32,3.19
161,3/26/2021,76.48,0,0,0,0,68,76.77,0,0,0,338,301.31,622.31,0,0,0,0,400.02,68.3,8.01,8.27,9.02,8.09,8.23,8.18,7.81,7.94,0,5.335,0,6.783,4.93,4.93,5.21,2.175833333,2.3,3.17
162,3/27/2021,32.69,0,0,0,0,68,79.83,0,0,0,328,355.9,612.8,0,0,0,0,400.12,33,7.99,8.27,8.99,8.08,8.27,8.17,7.79,7.91,0,5.263,0,6.771,5.25,5.25,5.19,2.16,2.29,3.15
163,3/28/2021,0,0,0,0,0,41.45,72.26,0,0,0,319,416.7,617.01,0,0,0,0,399.77,20.5,7.99,8.26,8.96,8.07,8.28,8.17,7.77,7.89,0,5.194,0,6.758,4.43,4.43,5.19,2.15,2.27,3.13
164,3/29/2021,0,0,7.66,7.66,0,17.37,27.7,0,0,0,308,489.27,619.2,0,0,0,0,393.93,-21.4,7.98,8.25,8.92,8.07,8.39,8.18,7.76,7.88,0.01,5.119,0,6.747,4.32,4.32,5.17,2.15,2.25,3.13
165,3/30/2021,0,0,0,0,0,9.72,0,0,0,0,296,486.36,604.37,0,0,0,0,399.8,0.19,7.98,8.24,8.88,8.06,8.21,8.17,7.75,7.87,0.01,5.042,0,6.734,4.97,4.97,5.17,2.13,2.24,3.12
166,3/31/2021,0,0,0,0,0,45.17,0,0,0,0,286,493.8,596.8,0,0,0,0,365.79,-10.2,7.97,8.23,8.84,8.05,8.26,8.16,7.73,7.87,0,4.968,0,6.72,4.62,4.62,5.15,2.12,2.22,3.11
167,4/1/2021,15.01,0,0,0,0,220.47,0,0,0,0,277,487.73,601.7,0,0,0,0,263.81,-53,7.96,8.22,8.81,8.04,8.26,8.15,7.72,7.84,0.1,4.906,0.04,6.709,3.98,3.98,5.14,2.12,2.21,3.09
168,4/2/2021,76.67,0,0,0,12.2,250.3,0,0,0,0,271,481.67,592.55,0,0,0,0,266.27,-27.9,7.94,8.21,8.79,8.03,8.46,8.12,7.73,7.84,0,4.858,0,6.696,5.12,5.12,5.14,2.11,2.19,3.06
169,4/3/2021,76.64,0,0,0,0,250.05,0,0,0,0,259,470.47,580.69,0,0,0,0,262.6,-23.7,7.9,8.2,8.75,8.01,8.2,8.09,7.71,7.82,0,4.777,0,6.677,3.93,3.93,5.12,2.08,2.17,3.04
170,4/4/2021,76.62,0,0,0,0,250.03,0,0,0,0,249,465.34,575.85,0,0,0,0,266.03,-43.4,7.88,8.2,8.71,8,8.25,8.08,7.69,7.8,0,4.712,0,6.664,4.99,4.99,5.1,2.05,2.15,3.01
171,4/5/2021,76.61,0,0,0,0,251.05,0,0,0,0,240,457.03,567.31,0,0,0,0,265.93,-34.8,7.85,8.19,8.67,7.98,8.28,8.07,7.67,7.79,0,4.651,0,6.652,5.03,5.03,5.1,2.03,2.13,2.99
172,4/6/2021,76.59,0,0,0,0,249.11,0,0,0,0,230,449.76,560.98,0,0,0,0,236.45,-16.1,7.84,8.18,8.63,7.97,8.48,8.06,7.66,7.79,0,4.582,0,6.642,4.8,4.8,5.08,2.02,2.11,2.99
173,4/7/2021,76.58,0,0,0,0.1,249.8,0,0,0,0,220,447.47,557.24,0,0,0,0,133.25,-19.8,7.83,8.17,8.59,7.96,8.27,8.04,7.65,7.77,0,4.521,0,6.631,4.65,4.65,5.08,2.01,2.09,2.98
174,4/8/2021,32.78,0,0,0,0,248.39,0,0,0,0,209,447.22,547.07,0,0,0,0,133.23,15.9,7.82,8.15,8.55,7.94,8.25,8.02,7.63,7.74,0,4.465,0,6.622,5.25,5.25,5.06,1.99,2.07,2.95
175,4/9/2021,64.26,0,0,0,0,249.12,0,0,0,0,198,465.27,530.99,0,0,0,0,128.06,-19.4,7.8,8.13,8.5,7.93,8.29,7.99,7.61,7.72,0,4.403,0,6.61,5.53,5.53,5.05,1.97,2.05,2.93
176,4/10/2021,53.87,0,0,0,0,247.87,0,0,0,0,180,525.02,499.93,59.82,0,0,0,132.97,19.1,7.79,8.12,8.42,7.91,8.48,7.97,7.6,7.71,0,4.34,0,6.598,4.82,4.82,5.04,1.96,2.03,2.92
177,4/11/2021,61.03,0,0,0,0,248.8,0,0,0,0,171,531.2,477.63,0,0,0,0,133.15,-10.3,7.8,8.12,8.37,7.91,8.27,7.99,7.59,7.69,0.43,4.306,0.78,6.606,3.72,3.72,5.03,1.96,2.02,2.9
178,4/12/2021,131.92,0,182.09,91.11,37.94,248.39,0,0,0,0,195,563.44,503.97,0,0,0,0,131.52,-35.1,7.93,8.22,8.49,8.04,8.22,8.07,7.66,7.75,0.37,4.646,0.53,6.69,4.15,4.15,5.05,2.03,2.05,2.9
179,4/13/2021,138.73,0,152.33,36.58,0,250.53,0,0,0,0,192,519.43,505.96,0,0,0,0,130.31,-50,7.91,8.18,8.48,8.01,8.26,8.04,7.66,7.75,0,4.72,0,6.671,5.72,5.72,5.04,2.02,2.03,2.9
180,4/14/2021,76.77,0,134.68,0,0,251.31,0,0,0,0,185,469.33,505.36,0,0,0,0,130.1,-14.9,7.88,8.15,8.45,7.98,8.49,8,7.64,7.73,0,4.661,0,6.652,5.55,5.55,5.02,2,2.01,2.89
181,4/15/2021,79.42,0,131.69,0,0,250.19,0,0,0,0,173,478.08,496.23,0,0,0,0,129.61,9.47,7.86,8.12,8.4,7.96,8.25,7.99,7.62,7.71,0,4.59,0,6.634,5.12,5.12,5.02,1.98,1.99,2.87
182,4/16/2021,90.82,0,214.13,81.24,0,249.23,0,0,0,0,165,497.04,488.52,0,0,0,0,131.72,-15.7,7.84,8.1,8.36,7.93,8.23,7.98,7.6,7.7,0,4.524,0,6.62,4.8,4.8,5,1.97,1.97,2.86
183,4/17/2021,76.74,0,177.71,45.26,0,250.05,0,0,0,0,154,492.6,487.41,0,0,0,0,133.22,8.93,7.82,8.08,8.31,7.91,8.28,7.97,7.58,7.68,0,4.456,0,6.603,4.84,4.84,4.99,1.94,1.95,2.84
184,4/18/2021,76.67,0,163,28.73,0,249.54,0,0,0,0,146,492.48,495.47,0,0,0,0,133.26,-56.6,7.81,8.06,8.28,7.89,8.49,7.95,7.57,7.66,0,4.379,0,6.588,4.75,4.75,4.98,1.92,1.93,2.83
185,4/19/2021,76.54,0,130.92,0.37,0,249.55,0,0,0,0,136,468.58,481.78,0,0,0,0,132.71,-25,7.79,8.04,8.22,7.87,8.26,7.93,7.56,7.65,0.05,4.303,0.55,6.581,3.81,3.81,4.98,1.92,1.93,2.81
186,4/20/2021,133.65,0,337.32,145.77,0,249.72,0,0,0,0,140,477.07,459.7,0,0,0,0,247.9,174,7.83,8.07,8.25,7.93,8.23,7.97,7.62,7.7,0.43,4.415,1.11,6.696,1.81,1.81,5,2.18,2.13,2.97
187,4/21/2021,182.58,0,348.89,134.47,0,249.61,0,0,0,0,138,525.73,458.6,0,0,0,0,170.82,163,7.83,8.07,8.25,7.93,8.27,7.98,7.61,7.7,0.01,4.485,0.01,6.683,2.58,2.58,4.99,2.26,2.18,2.97
188,4/22/2021,152.86,0,347.52,134.01,0,249.21,0,0,0,0,132,524.4,449.79,0,0,0,0,131.74,122,7.82,8.05,8.22,7.91,8.47,7.96,7.6,7.69,0,4.457,0,6.659,3.57,3.57,4.98,2.24,2.19,2.96
189,4/23/2021,152.12,0,319.46,131.71,0,249.95,0,0,0,0,125,537.4,416.94,0,0,0,0,131.39,72.3,7.79,8.02,8.19,7.9,8.23,7.93,7.58,7.68,0,4.39,0,6.636,4.47,4.47,4.97,2.21,2.18,2.96
190,4/24/2021,151.87,0,275.73,133.43,0,249.27,0,0,0,0,105,457.52,480.77,0,0,0,0,131.34,90.1,7.77,7.99,8.07,7.87,8.22,7.93,7.57,7.67,0,4.322,0,6.615,4.65,4.65,4.95,2.18,2.18,2.94
191,4/25/2021,138.57,0,233.15,101.03,0,250.13,0,0,0,0,94,402.97,496.63,0,0,0,0,131.27,135,7.75,7.94,8.01,7.84,8.27,7.93,7.56,7.65,0,4.254,0,6.596,4.71,4.71,4.95,2.16,2.17,2.93
192,4/26/2021,118.3,0,225.67,90.88,0,248.93,0,0,0,0,91,367.03,483.13,0,0,0,0,127.18,-8.95,7.73,7.91,7.99,7.8,8.48,7.88,7.55,7.63,0,4.187,0,6.575,5.25,5.25,4.93,2.14,2.17,2.92
193,4/27/2021,76.59,0,132.51,0.69,0,247.61,0,0,0,0,86,373.03,395,0,0,0,0,131.4,6.73,7.72,7.88,7.96,7.77,8.19,7.82,7.54,7.61,0,4.106,0,6.556,5.16,5.16,4.93,2.11,2.21,2.9
194,4/28/2021,76.56,0,133.72,0.26,0,250.6,0,0,0,0,76,400.84,343.1,0,0,0,0,6.53,56,7.7,7.85,7.9,7.74,8.23,7.81,7.52,7.58,0,4.033,0,6.534,5.38,5.38,4.91,2.09,2.21,2.89
195,4/29/2021,76.51,0,115.96,0,0,250.43,0,0,0,0,67,423.14,232.42,0,0,0,0,0,50.3,7.69,7.8,7.84,7.71,8.28,7.76,7.51,7.56,0,3.968,0,6.515,4.9,4.9,4.9,2.07,2.2,2.87
196,4/30/2021,76.47,0,193.45,36.63,0,249.19,0,0,0,0,60,335.6,312.86,0,0,0,0,0,11.7,7.67,7.76,7.79,7.68,8.48,7.75,7.5,7.53,0.03,3.903,0.07,6.501,4.56,4.56,4.89,2.05,2.18,2.85
197,5/1/2021,76.43,0,375.53,186.69,0,249.93,0,0,0,0,55,270.24,395.91,0,0,0,0,0,-6.57,7.66,7.73,7.75,7.64,8.19,7.73,7.49,7.53,0,3.84,0,6.497,5.55,5.55,4.88,2.03,2.16,2.83
198,5/2/2021,76.43,0,217.35,134.62,0,249.54,0,0,0,0,49,220.34,386.87,0,0,0,0,0,-2.72,7.66,7.69,7.71,7.61,8.22,7.69,7.48,7.51,0,3.774,0,6.481,5.66,5.66,4.86,2.02,2.14,2.81
199,5/3/2021,76.41,0,178.13,108.18,27.77,250.62,0,0,0,0,45,197.9,388.52,0,0,0,0,0,21.3,7.65,7.65,7.67,7.59,8.28,7.65,7.4,7.49,0,3.712,0,6.462,5.31,5.31,4.86,1.99,2.12,2.79
200,5/4/2021,76.41,0,118.31,35.58,0,250.59,0,0,0,0,41,143.54,402.33,0,0,0,0,0,37.4,7.63,7.62,7.65,7.55,8.48,7.61,7.38,7.45,0,3.656,0,6.443,5.08,5.08,4.84,1.97,2.1,2.78
201,5/5/2021,59.6,0,82.74,0,0,249.8,0,0,0,0,37,57.51,473.8,0,0,0,0,0,0.81,7.6,7.58,7.61,7.52,8.27,7.58,7.36,7.41,0,3.583,0,6.426,5.53,5.53,4.83,1.94,2.07,2.75
